Date,Plant_ID,Plant_Location,Machine_ID,Machine_Type,Shift,Operator_ID,Downtime_Minutes,Failure_Type,Maintenance_Cost,Production_Loss_Units,Production_Loss_Value,Repair_Time_Minutes,Technician_ID,Status,Root_Cause
01/04/2022,PLT-001,Pune,MCH-001-007,Welding Robot,Night,OPR-1145,131,Mechanical Failure,12967.70,463,206379.90,86,TECH-246,Resolved,Worn bearings
01/04/2022,PLT-002,Mumbai,MCH-002-010,Lathe Machine,Afternoon,OPR-1036,124,Power Failure,32449.32,620,346891.06,74,TECH-230,Resolved,UPS failure
01/04/2022,PLT-002,Mumbai,MCH-002-014,Injection Moulding,Morning,OPR-1174,143,Mechanical Failure,29335.88,746,586238.02,115,TECH-238,Resolved,Component fatigue
01/04/2022,PLT-003,Bangalore,MCH-003-018,Welding Robot,Afternoon,OPR-1146,24,Sensor Failure,3898.37,109,56698.30,19,TECH-226,Pending,Sensor disconnected
01/04/2022,PLT-003,Bangalore,MCH-003-015,Injection Moulding,Afternoon,OPR-1031,153,Mechanical Failure,30551.52,786,265587.28,111,TECH-212,Resolved,Gear misalignment
01/04/2022,PLT-003,Bangalore,MCH-003-013,Robotic Arm,Afternoon,OPR-1054,184,Mechanical Failure,19695.96,554,296689.34,136,TECH-222,Pending,Component fatigue
01/04/2022,PLT-003,Bangalore,MCH-003-012,Injection Moulding,Morning,OPR-1018,59,Electrical Failure,11437.93,345,245329.80,50,TECH-206,Resolved,Wiring fault
01/04/2022,PLT-002,Mumbai,MCH-002-007,Welding Robot,Night,OPR-1094,203,Hydraulic Leak,34987.91,804,155297.78,125,TECH-244,Resolved,Seal degradation
01/04/2022,PLT-003,Bangalore,MCH-003-005,Packaging Unit,Afternoon,OPR-1147,127,Mechanical Failure,30587.42,659,262926.96,96,TECH-227,Resolved,Gear misalignment
01/04/2022,PLT-003,Bangalore,MCH-003-010,Robotic Arm,Afternoon,OPR-1042,156,Mechanical Failure,30490.13,412,154356.11,141,TECH-213,Pending,Component fatigue
01/04/2022,PLT-001,Pune,MCH-001-014,Conveyor Belt,Night,OPR-1195,325,Hydraulic Leak,63620.60,686,394197.78,294,TECH-201,Resolved,Seal degradation
01/04/2022,PLT-002,Mumbai,MCH-002-004,Injection Moulding,Night,OPR-1027,91,Mechanical Failure,19917.85,165,50719.11,63,TECH-219,Resolved,Belt snapped
01/04/2022,PLT-003,Bangalore,MCH-003-013,Robotic Arm,Afternoon,OPR-1066,20,Human Error,2107.05,89,28792.55,13,TECH-205,Resolved,Improper operation
01/04/2022,PLT-002,Mumbai,MCH-002-011,Robotic Arm,Night,OPR-1186,66,Mechanical Failure,7684.66,301,100553.26,54,TECH-226,Resolved,Belt snapped
01/04/2022,PLT-003,Bangalore,MCH-003-013,Lathe Machine,Night,OPR-1048,83,Hydraulic Leak,19463.19,506,108098.35,68,TECH-229,Resolved,Pipe crack
01/04/2022,PLT-002,Mumbai,MCH-002-013,Welding Robot,Morning,OPR-1067,99,Mechanical Failure,16989.25,574,89088.69,85,TECH-257,Resolved,Worn bearings
01/04/2022,PLT-003,Bangalore,MCH-003-014,Robotic Arm,Afternoon,OPR-1026,149,Hydraulic Leak,16601.72,749,227117.10,112,TECH-254,Resolved,Valve failure
01/04/2022,PLT-001,Pune,MCH-001-008,Packaging Unit,Night,OPR-1122,46,Sensor Failure,4732.28,169,126525.16,36,TECH-201,Resolved,Sensor disconnected
01/04/2022,PLT-001,Pune,MCH-001-015,Hydraulic Press,Afternoon,OPR-1036,91,Overheating,11005.23,177,126493.79,65,TECH-203,Resolved,Ambient temperature
01/04/2022,PLT-002,Mumbai,MCH-002-015,Injection Moulding,Morning,OPR-1049,29,Human Error,2238.90,72,21414.35,20,TECH-260,Resolved,Missed maintenance check
01/04/2022,PLT-001,Pune,MCH-001-005,Welding Robot,Night,OPR-1111,214,Mechanical Failure,24892.24,1308,221156.67,143,TECH-213,Pending,Gear misalignment
01/04/2022,PLT-003,Bangalore,MCH-003-019,Hydraulic Press,Morning,OPR-1020,110,Hydraulic Leak,18252.23,733,346335.60,73,TECH-223,Resolved,Pipe crack
01/04/2022,PLT-002,Mumbai,MCH-002-003,Injection Moulding,Afternoon,OPR-1044,157,Sensor Failure,26207.63,1208,833482.83,122,TECH-212,Resolved,Dirty sensor
01/05/2022,PLT-003,Bangalore,MCH-003-020,Packaging Unit,Night,OPR-1146,83,Overheating,14486.89,642,325723.64,78,TECH-214,Resolved,Blocked ventilation
01/05/2022,PLT-001,Pune,MCH-001-020,Packaging Unit,Morning,OPR-1175,58,Electrical Failure,12863.10,187,142946.06,49,TECH-225,Resolved,Wiring fault
01/05/2022,PLT-001,Pune,MCH-001-005,Injection Moulding,Afternoon,OPR-1118,60,Mechanical Failure,13549.69,211,58644.66,46,TECH-233,Resolved,Belt snapped
01/05/2022,PLT-003,Bangalore,MCH-003-009,Hydraulic Press,Afternoon,OPR-1027,131,Mechanical Failure,17320.90,714,488187.90,97,TECH-256,Resolved,Component fatigue
01/05/2022,PLT-001,Pune,MCH-001-003,Conveyor Belt,Afternoon,OPR-1067,80,Electrical Failure,9812.38,376,244051.56,65,TECH-244,Resolved,Wiring fault
01/05/2022,PLT-002,Mumbai,MCH-002-016,Conveyor Belt,Afternoon,OPR-1153,128,Electrical Failure,16742.99,298,87429.91,98,TECH-233,Resolved,Blown fuse
01/05/2022,PLT-001,Pune,MCH-001-015,CNC Machine,Morning,OPR-1165,76,Overheating,12840.88,307,166361.55,62,TECH-227,Resolved,Lubricant depletion
01/05/2022,PLT-001,Pune,MCH-001-010,Packaging Unit,Afternoon,OPR-1109,216,Power Failure,49679.49,1166,422187.88,181,TECH-208,Resolved,Tripped breaker
01/05/2022,PLT-003,Bangalore,MCH-003-006,Conveyor Belt,Night,OPR-1118,58,Electrical Failure,7956.94,124,92236.23,42,TECH-237,Resolved,Wiring fault
01/05/2022,PLT-003,Bangalore,MCH-003-006,Robotic Arm,Morning,OPR-1188,105,Power Failure,17117.17,785,524345.56,64,TECH-222,Resolved,UPS failure
01/05/2022,PLT-001,Pune,MCH-001-008,Injection Moulding,Night,OPR-1192,48,Overheating,12452.05,268,48782.17,36,TECH-231,Resolved,Blocked ventilation
01/05/2022,PLT-001,Pune,MCH-001-017,Lathe Machine,Night,OPR-1147,138,Electrical Failure,26427.57,868,217119.05,128,TECH-254,Resolved,Blown fuse
01/05/2022,PLT-001,Pune,MCH-001-002,Robotic Arm,Morning,OPR-1096,45,Sensor Failure,5464.73,245,53561.05,28,TECH-248,Resolved,Firmware error
01/05/2022,PLT-003,Bangalore,MCH-003-016,Robotic Arm,Night,OPR-1170,32,Overheating,5920.54,136,67556.80,20,TECH-230,Resolved,Lubricant depletion
01/05/2022,PLT-001,Pune,MCH-001-005,Welding Robot,Afternoon,OPR-1085,98,Electrical Failure,21557.65,412,114812.02,89,TECH-207,Resolved,Short circuit
01/05/2022,PLT-002,Mumbai,MCH-002-017,Hydraulic Press,Afternoon,OPR-1174,272,Power Failure,43694.70,1523,810151.85,230,TECH-244,Resolved,UPS failure
01/05/2022,PLT-003,Bangalore,MCH-003-017,Hydraulic Press,Morning,OPR-1054,80,Hydraulic Leak,12030.31,482,385499.08,73,TECH-201,Resolved,Seal degradation
01/05/2022,PLT-001,Pune,MCH-001-015,Welding Robot,Morning,OPR-1050,65,Overheating,19434.53,395,305596.09,40,TECH-202,Resolved,Blocked ventilation
01/05/2022,PLT-001,Pune,MCH-001-015,Hydraulic Press,Night,OPR-1043,41,Sensor Failure,6267.57,238,182910.80,28,TECH-237,Pending,Firmware error
01/05/2022,PLT-001,Pune,MCH-001-013,Robotic Arm,Night,OPR-1105,58,Mechanical Failure,12933.08,283,201403.58,53,TECH-252,Resolved,Component fatigue
01/05/2022,PLT-001,Pune,MCH-001-005,Robotic Arm,Night,OPR-1027,48,Sensor Failure,12945.33,246,49125.62,32,TECH-213,Resolved,Dirty sensor
01/05/2022,PLT-001,Pune,MCH-001-014,Lathe Machine,Night,OPR-1069,80,Overheating,9554.67,495,186837.63,70,TECH-208,Resolved,Ambient temperature
01/05/2022,PLT-003,Bangalore,MCH-003-003,Hydraulic Press,Afternoon,OPR-1073,216,Hydraulic Leak,41961.40,1179,258381.65,143,TECH-251,Resolved,Seal degradation
01/05/2022,PLT-001,Pune,MCH-001-002,Conveyor Belt,Night,OPR-1167,49,Human Error,9450.36,387,230397.88,43,TECH-207,Resolved,Incorrect setup
01/05/2022,PLT-001,Pune,MCH-001-002,Hydraulic Press,Afternoon,OPR-1099,51,Mechanical Failure,10165.91,389,208049.20,37,TECH-203,Resolved,Worn bearings
01/05/2022,PLT-001,Pune,MCH-001-009,CNC Machine,Night,OPR-1030,64,Mechanical Failure,7535.66,426,290113.40,47,TECH-255,Resolved,Worn bearings
01/05/2022,PLT-002,Mumbai,MCH-002-018,Conveyor Belt,Afternoon,OPR-1136,78,Overheating,15631.61,418,187648.68,49,TECH-258,Resolved,Blocked ventilation
01/05/2022,PLT-003,Bangalore,MCH-003-008,Injection Moulding,Afternoon,OPR-1172,116,Electrical Failure,12115.02,263,166302.07,79,TECH-258,Resolved,Short circuit
01/05/2022,PLT-003,Bangalore,MCH-003-018,CNC Machine,Morning,OPR-1133,37,Human Error,4668.65,252,66088.13,30,TECH-211,Resolved,Missed maintenance check
01/05/2022,PLT-003,Bangalore,MCH-003-008,CNC Machine,Afternoon,OPR-1195,480,Electrical Failure,85775.77,2373,861328.13,357,TECH-219,Resolved,Short circuit
01/05/2022,PLT-001,Pune,MCH-001-003,Packaging Unit,Afternoon,OPR-1135,80,Overheating,8628.61,151,83351.46,50,TECH-247,Resolved,Cooling fan failure
01/05/2022,PLT-001,Pune,MCH-001-001,Packaging Unit,Afternoon,OPR-1100,71,Sensor Failure,12131.98,327,167304.03,49,TECH-205,Resolved,Dirty sensor
01/05/2022,PLT-003,Bangalore,MCH-003-001,Packaging Unit,Morning,OPR-1136,203,Hydraulic Leak,55331.84,1040,544087.11,164,TECH-220,Resolved,Valve failure
01/05/2022,PLT-002,Mumbai,MCH-002-009,CNC Machine,Afternoon,OPR-1095,143,Mechanical Failure,33879.36,596,175572.89,114,TECH-229,Resolved,Component fatigue
01/05/2022,PLT-001,Pune,MCH-001-001,Hydraulic Press,Afternoon,OPR-1002,192,Power Failure,40232.25,1470,890144.22,173,TECH-243,Resolved,Grid outage
01/05/2022,PLT-001,Pune,MCH-001-015,CNC Machine,Night,OPR-1100,328,Power Failure,52865.79,2016,1216476.92,287,TECH-228,Resolved,UPS failure
01/05/2022,PLT-002,Mumbai,MCH-002-017,Injection Moulding,Night,OPR-1185,85,Hydraulic Leak,8454.00,450,338998.61,71,TECH-260,Resolved,Pipe crack
01/05/2022,PLT-002,Mumbai,MCH-002-011,Welding Robot,Afternoon,OPR-1099,25,Human Error,3412.51,94,42056.33,17,TECH-255,Resolved,Incorrect setup
01/05/2022,PLT-001,Pune,MCH-001-004,Conveyor Belt,Morning,OPR-1127,81,Mechanical Failure,12884.41,328,170024.19,70,TECH-202,Resolved,Component fatigue
01/05/2022,PLT-003,Bangalore,MCH-003-019,Conveyor Belt,Afternoon,OPR-1047,63,Overheating,8134.52,272,166579.18,57,TECH-224,Pending,Blocked ventilation
01/05/2022,PLT-001,Pune,MCH-001-012,Injection Moulding,Night,OPR-1013,128,Sensor Failure,11345.56,887,430855.99,119,TECH-254,Resolved,Sensor disconnected
01/05/2022,PLT-001,Pune,MCH-001-009,Conveyor Belt,Morning,OPR-1152,11,Human Error,2491.94,39,8990.18,9,TECH-239,Resolved,Improper operation
01/05/2022,PLT-001,Pune,MCH-001-019,Robotic Arm,Morning,OPR-1145,126,Electrical Failure,11051.72,846,431624.26,112,TECH-201,Pending,Short circuit
01/05/2022,PLT-001,Pune,MCH-001-010,CNC Machine,Afternoon,OPR-1111,27,Overheating,2671.41,122,76929.19,23,TECH-222,Resolved,Lubricant depletion
01/05/2022,PLT-003,Bangalore,MCH-003-002,Conveyor Belt,Night,OPR-1119,47,Overheating,3648.94,227,148805.67,40,TECH-248,Pending,Blocked ventilation
01/05/2022,PLT-003,Bangalore,MCH-003-014,Injection Moulding,Night,OPR-1194,178,Mechanical Failure,18900.92,1196,723947.55,131,TECH-235,Resolved,Component fatigue
01/05/2022,PLT-001,Pune,MCH-001-015,Packaging Unit,Afternoon,OPR-1048,92,Electrical Failure,22409.73,367,97969.95,67,TECH-239,Resolved,Wiring fault
01/05/2022,PLT-003,Bangalore,MCH-003-018,Packaging Unit,Night,OPR-1140,60,Mechanical Failure,9469.04,161,41297.52,45,TECH-247,Resolved,Worn bearings
01/06/2022,PLT-002,Mumbai,MCH-002-002,Packaging Unit,Afternoon,OPR-1087,62,Electrical Failure,6131.56,376,237940.24,54,TECH-203,Resolved,Motor burnout
01/06/2022,PLT-002,Mumbai,MCH-002-017,Lathe Machine,Morning,OPR-1026,41,Human Error,4192.16,183,136998.06,36,TECH-215,Resolved,Improper operation
01/06/2022,PLT-001,Pune,MCH-001-004,Robotic Arm,Afternoon,OPR-1160,42,Overheating,6652.78,249,65583.38,34,TECH-253,Pending,Lubricant depletion
01/06/2022,PLT-001,Pune,MCH-001-010,Welding Robot,Morning,OPR-1080,45,Sensor Failure,7780.99,183,116969.39,30,TECH-231,Resolved,Firmware error
01/06/2022,PLT-001,Pune,MCH-001-008,CNC Machine,Night,OPR-1170,105,Mechanical Failure,15391.84,424,141680.82,96,TECH-237,Pending,Belt snapped
01/06/2022,PLT-001,Pune,MCH-001-002,Lathe Machine,Afternoon,OPR-1154,29,Sensor Failure,2776.92,165,108600.21,22,TECH-225,Pending,Calibration drift
01/06/2022,PLT-003,Bangalore,MCH-003-019,Injection Moulding,Afternoon,OPR-1115,302,Mechanical Failure,25892.20,879,254910.94,269,TECH-227,Resolved,Belt snapped
01/06/2022,PLT-002,Mumbai,MCH-002-016,Welding Robot,Morning,OPR-1018,308,Power Failure,65048.18,754,335424.99,283,TECH-204,Resolved,Voltage fluctuation
01/06/2022,PLT-002,Mumbai,MCH-002-001,CNC Machine,Morning,OPR-1196,32,Electrical Failure,2873.80,244,144435.22,19,TECH-217,Pending,Motor burnout
01/06/2022,PLT-001,Pune,MCH-001-016,Lathe Machine,Afternoon,OPR-1040,32,Human Error,5899.26,81,42067.99,28,TECH-252,Resolved,Incorrect setup
01/06/2022,PLT-002,Mumbai,MCH-002-007,Packaging Unit,Morning,OPR-1031,74,Mechanical Failure,11421.03,543,316176.19,49,TECH-248,Resolved,Belt snapped
01/06/2022,PLT-001,Pune,MCH-001-009,Robotic Arm,Morning,OPR-1059,62,Sensor Failure,17141.67,278,208668.23,57,TECH-242,Resolved,Sensor disconnected
01/06/2022,PLT-001,Pune,MCH-001-006,Injection Moulding,Morning,OPR-1196,27,Sensor Failure,3049.09,145,73617.16,16,TECH-219,Resolved,Sensor disconnected
01/06/2022,PLT-002,Mumbai,MCH-002-010,Welding Robot,Afternoon,OPR-1136,57,Overheating,8361.53,379,247950.83,45,TECH-222,Resolved,Ambient temperature
01/06/2022,PLT-003,Bangalore,MCH-003-008,Injection Moulding,Afternoon,OPR-1138,133,Mechanical Failure,27104.11,900,337335.09,88,TECH-244,Resolved,Belt snapped
01/06/2022,PLT-002,Mumbai,MCH-002-004,Hydraulic Press,Night,OPR-1120,62,Sensor Failure,8975.85,139,102371.16,51,TECH-231,Resolved,Firmware error
01/06/2022,PLT-002,Mumbai,MCH-002-007,Packaging Unit,Night,OPR-1185,123,Power Failure,26934.26,621,406405.27,116,TECH-205,Resolved,Tripped breaker
01/06/2022,PLT-002,Mumbai,MCH-002-019,Welding Robot,Morning,OPR-1105,34,Sensor Failure,7809.54,167,55739.82,31,TECH-243,Pending,Sensor disconnected
01/06/2022,PLT-003,Bangalore,MCH-003-001,Lathe Machine,Afternoon,OPR-1137,70,Electrical Failure,6057.08,246,89740.45,55,TECH-219,Resolved,Wiring fault
01/06/2022,PLT-001,Pune,MCH-001-012,Robotic Arm,Morning,OPR-1034,64,Electrical Failure,6747.10,356,195885.79,52,TECH-205,Resolved,Short circuit
01/06/2022,PLT-003,Bangalore,MCH-003-014,Welding Robot,Afternoon,OPR-1028,146,Overheating,21706.96,367,172928.32,128,TECH-259,Resolved,Blocked ventilation
01/06/2022,PLT-003,Bangalore,MCH-003-014,Packaging Unit,Morning,OPR-1028,154,Hydraulic Leak,22703.70,444,89066.59,99,TECH-258,Pending,Valve failure
01/06/2022,PLT-002,Mumbai,MCH-002-005,Lathe Machine,Night,OPR-1125,21,Sensor Failure,5296.32,139,69909.83,13,TECH-236,Pending,Dirty sensor
01/06/2022,PLT-001,Pune,MCH-001-015,Hydraulic Press,Morning,OPR-1055,163,Mechanical Failure,12370.82,1088,199617.57,138,TECH-242,Pending,Gear misalignment
01/06/2022,PLT-002,Mumbai,MCH-002-011,Lathe Machine,Afternoon,OPR-1115,117,Sensor Failure,16009.08,306,221617.77,72,TECH-244,Resolved,Calibration drift
01/06/2022,PLT-003,Bangalore,MCH-003-008,Welding Robot,Afternoon,OPR-1149,101,Overheating,12677.72,420,65711.46,70,TECH-252,Resolved,Ambient temperature
01/06/2022,PLT-001,Pune,MCH-001-005,Packaging Unit,Afternoon,OPR-1131,58,Hydraulic Leak,8758.75,389,71835.04,37,TECH-218,Pending,Pressure spike
01/06/2022,PLT-003,Bangalore,MCH-003-017,Injection Moulding,Afternoon,OPR-1145,176,Power Failure,37269.62,849,142855.10,123,TECH-235,Resolved,Grid outage
01/06/2022,PLT-002,Mumbai,MCH-002-005,Welding Robot,Afternoon,OPR-1104,423,Power Failure,70834.39,2319,615322.31,293,TECH-247,Resolved,Tripped breaker
01/06/2022,PLT-001,Pune,MCH-001-003,Conveyor Belt,Night,OPR-1136,63,Electrical Failure,7658.63,311,108450.33,43,TECH-244,Resolved,Short circuit
01/06/2022,PLT-003,Bangalore,MCH-003-017,Hydraulic Press,Night,OPR-1021,129,Mechanical Failure,15745.24,458,109926.17,108,TECH-210,Resolved,Belt snapped
01/06/2022,PLT-002,Mumbai,MCH-002-017,Injection Moulding,Morning,OPR-1084,185,Hydraulic Leak,39813.24,508,78792.32,160,TECH-219,Resolved,Pressure spike
01/06/2022,PLT-002,Mumbai,MCH-002-016,Lathe Machine,Morning,OPR-1158,79,Hydraulic Leak,7840.92,430,132116.74,68,TECH-204,Resolved,Valve failure
01/06/2022,PLT-001,Pune,MCH-001-006,Welding Robot,Afternoon,OPR-1066,39,Sensor Failure,7094.93,140,95350.67,36,TECH-257,Resolved,Dirty sensor
01/06/2022,PLT-003,Bangalore,MCH-003-012,Injection Moulding,Morning,OPR-1115,20,Electrical Failure,4135.92,131,65465.97,12,TECH-246,Resolved,Wiring fault
01/06/2022,PLT-002,Mumbai,MCH-002-020,Welding Robot,Night,OPR-1039,53,Electrical Failure,4340.31,277,105596.17,49,TECH-209,Pending,Blown fuse
01/06/2022,PLT-003,Bangalore,MCH-003-020,Conveyor Belt,Night,OPR-1053,35,Sensor Failure,2964.74,285,129329.95,29,TECH-202,Resolved,Calibration drift
01/06/2022,PLT-002,Mumbai,MCH-002-016,Conveyor Belt,Afternoon,OPR-1065,32,Overheating,4847.20,233,126197.02,24,TECH-258,Resolved,Cooling fan failure
01/06/2022,PLT-002,Mumbai,MCH-002-014,Packaging Unit,Morning,OPR-1030,234,Mechanical Failure,29213.30,909,610436.26,212,TECH-244,Resolved,Gear misalignment
01/06/2022,PLT-002,Mumbai,MCH-002-017,Injection Moulding,Afternoon,OPR-1132,29,Overheating,7057.64,67,34211.07,20,TECH-214,Resolved,Blocked ventilation
01/06/2022,PLT-002,Mumbai,MCH-002-007,Conveyor Belt,Night,OPR-1122,83,Mechanical Failure,9780.00,452,121935.04,71,TECH-223,Resolved,Component fatigue
01/06/2022,PLT-001,Pune,MCH-001-017,CNC Machine,Afternoon,OPR-1064,240,Power Failure,66255.83,1421,1103839.12,147,TECH-228,Resolved,Voltage fluctuation
01/06/2022,PLT-003,Bangalore,MCH-003-020,CNC Machine,Night,OPR-1188,124,Overheating,20961.46,667,423096.59,117,TECH-244,Resolved,Ambient temperature
01/06/2022,PLT-001,Pune,MCH-001-007,Lathe Machine,Morning,OPR-1045,14,Human Error,3657.14,110,65582.77,13,TECH-205,Resolved,Improper operation
01/06/2022,PLT-001,Pune,MCH-001-005,CNC Machine,Afternoon,OPR-1061,108,Overheating,9746.29,564,446026.74,66,TECH-209,Resolved,Cooling fan failure
01/06/2022,PLT-002,Mumbai,MCH-002-014,Welding Robot,Morning,OPR-1115,126,Hydraulic Leak,8713.59,614,197287.16,96,TECH-208,Resolved,Seal degradation
01/06/2022,PLT-001,Pune,MCH-001-016,Robotic Arm,Night,OPR-1012,55,Electrical Failure,8133.38,290,138251.16,41,TECH-251,Resolved,Short circuit
01/06/2022,PLT-001,Pune,MCH-001-015,Robotic Arm,Morning,OPR-1109,130,Mechanical Failure,26461.87,892,331089.04,95,TECH-202,Pending,Belt snapped
01/06/2022,PLT-001,Pune,MCH-001-015,CNC Machine,Night,OPR-1178,99,Electrical Failure,20141.52,285,121937.92,87,TECH-244,Resolved,Wiring fault
01/06/2022,PLT-002,Mumbai,MCH-002-010,Welding Robot,Night,OPR-1107,29,Sensor Failure,7192.66,171,93898.98,26,TECH-225,Resolved,Sensor disconnected
01/06/2022,PLT-001,Pune,MCH-001-001,CNC Machine,Morning,OPR-1179,107,Mechanical Failure,25093.57,337,157688.24,67,TECH-208,Resolved,Belt snapped
01/06/2022,PLT-003,Bangalore,MCH-003-006,Robotic Arm,Morning,OPR-1038,103,Hydraulic Leak,26557.18,579,247739.06,89,TECH-221,Resolved,Pipe crack
01/06/2022,PLT-001,Pune,MCH-001-008,Injection Moulding,Afternoon,OPR-1012,95,Electrical Failure,9491.97,405,171720.26,84,TECH-208,Resolved,Short circuit
01/06/2022,PLT-001,Pune,MCH-001-001,Lathe Machine,Night,OPR-1023,313,Power Failure,50694.89,1707,931089.49,213,TECH-255,Resolved,UPS failure
01/06/2022,PLT-002,Mumbai,MCH-002-017,Hydraulic Press,Afternoon,OPR-1015,198,Electrical Failure,38158.03,1723,354984.34,140,TECH-209,Resolved,Wiring fault
01/06/2022,PLT-003,Bangalore,MCH-003-017,CNC Machine,Night,OPR-1005,21,Sensor Failure,3235.36,94,27052.59,16,TECH-233,Resolved,Dirty sensor
01/06/2022,PLT-001,Pune,MCH-001-016,CNC Machine,Night,OPR-1190,261,Electrical Failure,32708.31,1300,759142.99,214,TECH-235,Resolved,Wiring fault
01/07/2022,PLT-003,Bangalore,MCH-003-010,Hydraulic Press,Night,OPR-1080,22,Overheating,2269.86,76,13669.16,16,TECH-212,Resolved,Ambient temperature
01/07/2022,PLT-001,Pune,MCH-001-008,Packaging Unit,Night,OPR-1010,95,Mechanical Failure,12907.16,420,288559.11,73,TECH-205,Resolved,Belt snapped
01/07/2022,PLT-001,Pune,MCH-001-002,Conveyor Belt,Afternoon,OPR-1043,81,Overheating,12500.88,575,312546.14,66,TECH-242,Resolved,Cooling fan failure
01/07/2022,PLT-002,Mumbai,MCH-002-004,Welding Robot,Night,OPR-1100,69,Overheating,9357.96,425,267352.25,54,TECH-201,Resolved,Blocked ventilation
01/07/2022,PLT-001,Pune,MCH-001-001,Packaging Unit,Afternoon,OPR-1129,65,Electrical Failure,10324.98,138,40722.15,43,TECH-228,Resolved,Short circuit
01/07/2022,PLT-002,Mumbai,MCH-002-019,Conveyor Belt,Night,OPR-1162,81,Electrical Failure,14543.51,375,134192.62,59,TECH-238,Resolved,Wiring fault
01/07/2022,PLT-002,Mumbai,MCH-002-009,Welding Robot,Afternoon,OPR-1171,80,Mechanical Failure,7629.42,590,308393.40,52,TECH-244,Resolved,Belt snapped
01/07/2022,PLT-001,Pune,MCH-001-001,Robotic Arm,Afternoon,OPR-1137,45,Overheating,10015.27,196,150936.91,30,TECH-204,Resolved,Cooling fan failure
01/07/2022,PLT-003,Bangalore,MCH-003-002,Lathe Machine,Morning,OPR-1075,44,Human Error,4433.80,267,72403.84,37,TECH-236,Resolved,Wrong material loaded
01/07/2022,PLT-002,Mumbai,MCH-002-017,Robotic Arm,Afternoon,OPR-1013,48,Sensor Failure,10604.24,154,31007.57,38,TECH-232,Resolved,Firmware error
01/07/2022,PLT-001,Pune,MCH-001-016,Packaging Unit,Night,OPR-1025,73,Mechanical Failure,8150.51,566,165387.79,45,TECH-208,Resolved,Component fatigue
01/07/2022,PLT-002,Mumbai,MCH-002-004,Packaging Unit,Night,OPR-1158,63,Sensor Failure,9532.95,365,58394.58,56,TECH-205,Resolved,Calibration drift
01/07/2022,PLT-003,Bangalore,MCH-003-006,Hydraulic Press,Afternoon,OPR-1141,120,Mechanical Failure,23525.83,854,591420.34,104,TECH-238,Resolved,Worn bearings
01/07/2022,PLT-002,Mumbai,MCH-002-018,Hydraulic Press,Night,OPR-1039,189,Hydraulic Leak,41062.32,651,275587.20,132,TECH-230,Resolved,Valve failure
